Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Type_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Condition_Exp
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,23,29,1,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,36,32,0,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,27,34,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,32,37,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,22,39,1,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,37,42,0,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,26,44,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,31,47,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L35,95,Female,L2 Learner,L2 Learner,20,12,0,0,26,0,37,4,3,A,21,49,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,21,2,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,26,7,1,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,37,10,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,22,12,0,gustar,541858,94346,59408,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,27,17,1,estar,10180830,1173419,2479642,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,36,20,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,23,22,0,faltar,182742,66767,55352,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,28,27,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,38,30,1,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,24,32,0,doler,69627,11678,6450,1,DativeExp,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,29,37,1,tener,8031798,2061773,1797701,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,39,40,0,creer,537246,33274,70392,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,25,42,0,amar,80242,5580,14966,1,Canonical,,,Aspect,Preterit,FCT,E,Regular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,35,45,0,vivir,599425,225093,130040,1,Canonical,,,Aspect,Preterit,FCT,G,Regular stative with entre
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,30,47,0,gustar,541858,94346,59408,0,Canonical,,,Aspect,Preterit,FCT,F,Irregular stative with durante
L2L36,98,Female,L2 Learner,L2 Learner,18,7,0,0,23,2,31,10,8,B,40,50,0,excluir,53412,6569,1574,0,Canonical,,,Aspect,Preterit,FCT,H,Irregular stative with entre
