Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Group_No,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,Token_Main_Lemma,Token_Main_Pret,Token_Main_Imp,Reg_Main,Syntax_Main,SubVerb,Token_Sub,Morpheme,Property,Task,Condition,Verb_Condition,FofA,Token_Differential,FofA_Std,AoA_ENG_Std,DELE_Std,Token_Lemma_Std,Token_Differential_Std,Token_Pret_Std,LOR_Std
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,38,30,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,30,3136079,0.8666298129490455,-0.23809093412600632,1.7543717070246063,1.2157100006780948,2.879308292439894,0.796907968085389,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,30,-5228,0.8666298129490455,-0.23809093412600632,1.7543717070246063,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,30,9386,0.8666298129490455,-0.23809093412600632,1.7543717070246063,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,29,37,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,30,-264072,0.8666298129490455,-0.23809093412600632,1.7543717070246063,1.3050469314682414,-0.681251222764448,2.342509019534621,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,39,40,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,30,37118,0.8666298129490455,-0.23809093412600632,1.7543717070246063,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,30,9386,0.8666298129490455,-0.23809093412600632,1.7543717070246063,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,30,-95053,0.8666298129490455,-0.23809093412600632,1.7543717070246063,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,30,47,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,30,3136079,0.8666298129490455,-0.23809093412600632,1.7543717070246063,1.2157100006780948,2.879308292439894,0.796907968085389,0.38643849764256266
L2L04,33,Male,L2 Learner,L2 Learner,04,25,9,0,1.33,37,0,49,14,16,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,30,-4995,0.8666298129490455,-0.23809093412600632,1.7543717070246063,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,0.38643849764256266
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,21,2,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,20,-95053,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,20,-5228,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,26,7,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,20,-4995,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,37,10,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,20,1306223,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,22,12,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,20,-34938,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,32,15,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,20,-34938,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,20,1306223,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,36,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,20,-264072,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,38,22,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,20,3136079,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.2157100006780948,2.879308292439894,0.796907968085389,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,28,24,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,20,37118,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,33,27,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,20,-11415,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,23,29,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,20,-11415,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,36,32,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,20,-264072,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,27,34,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,20,1306223,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,32,37,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,20,-34938,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,22,39,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,20,-34938,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,37,42,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,20,1306223,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,26,44,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,20,-4995,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,31,47,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,20,-5228,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.7117341449568393
L2L05,47,Male,L2 Learner,L2 Learner,05,20,14,0,0,31,3,39,10,10,B,21,49,0,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,20,-95053,-0.09509824977804156,-0.23809093412600632,0.2387706666896428,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.7117341449568393
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-95053,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,31,5,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-5228,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,26,7,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,-4995,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,37,10,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,1306223,0.28959297531279327,-0.23809093412600632,0.9965711868571245,1.8494016548925911,0.9631253957821407,1.027600259362691,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,22,12,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-34938,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,32,15,1,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-34938,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,27,17,1,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,1306223,0.28959297531279327,-0.23809093412600632,0.9965711868571245,1.8494016548925911,0.9631253957821407,1.027600259362691,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,36,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,-264072,0.28959297531279327,-0.23809093412600632,0.9965711868571245,1.3050469314682414,-0.681251222764448,2.342509019534621,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,23,22,0,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-11415,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-11415,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,28,27,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,37118,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,38,30,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,3136079,0.28959297531279327,-0.23809093412600632,0.9965711868571245,1.2157100006780948,2.879308292439894,0.796907968085389,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,-5228,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,9386,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,29,37,0,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,-264072,0.28959297531279327,-0.23809093412600632,0.9965711868571245,1.3050469314682414,-0.681251222764448,2.342509019534621,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,37118,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,24,9386,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,35,45,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,24,-95053,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,30,47,0,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,24,3136079,0.28959297531279327,-0.23809093412600632,0.9965711868571245,1.2157100006780948,2.879308292439894,0.796907968085389,2.074982147353673
L2L06,31,Male,L2 Learner,L2 Learner,06,27,14,0,3.375,40,4,44,12,12,B,40,50,1,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,24,-4995,0.28959297531279327,-0.23809093412600632,0.9965711868571245,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,2.074982147353673
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,21,2,1,vivir,599425,225093,130040,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,7,-95053,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.5775901576033053,-0.5042584337088083,-0.3760768388423106,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,31,5,0,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,7,-5228,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,26,7,0,excluir,53412,6569,1574,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,7,-4995,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.7158964999942513,-0.4099517782631318,-0.6995279877174334,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,37,10,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,7,1306223,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,22,12,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,7,-34938,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,32,15,0,gustar,541858,94346,59408,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,7,-34938,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.5921720104390795,-0.4413073955765286,-0.5696037162652742,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,27,17,0,estar,10180830,1173419,2479642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,7,1306223,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,1.8494016548925911,0.9631253957821407,1.027600259362691,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,36,20,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,7,-264072,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,23,22,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,7,-11415,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,33,25,1,faltar,182742,66767,55352,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,7,-11415,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.6831369150367118,-0.4166746538317791,-0.6104251328365753,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,28,27,0,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,7,37118,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,38,30,1,haber,7679109,1017563,4153642,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,7,3136079,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,1.2157100006780948,2.879308292439894,0.796907968085389,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,24,32,1,doler,69627,11678,6450,Regular,DativeExp,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,7,-5228,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.7117892033879999,-0.4101957704761372,-0.6919658347291896,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,34,35,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,G,Regular stative with entre,7,9386,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,29,37,1,tener,8031798,2061773,1797701,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,F,Irregular stative with durante,7,-264072,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,1.3050469314682414,-0.681251222764448,2.342509019534621,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,39,40,1,creer,537246,33274,70392,Irregular,Canonical,NA,NA,Aspect,Preterit,ASPT,H,Irregular stative with entre,7,37118,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.5933402405931364,-0.36585201832194075,-0.6600002336459806,-0.4392552185975891
L2L07,38,Male,L2 Learner,L2 Learner,07,23,10,0,0.33,26,3,35,3,4,A,25,42,1,amar,80242,5580,14966,Regular,Canonical,NA,NA,Aspect,Preterit,ASPT,E,Regular stative with durante,7,9386,-1.3453447313232547,-0.23809093412600632,-0.36746974944434263,-0.709100399596735,-0.39489232755398573,-0.7009918689672618,-0.4392552185975891
